calorie requirement,average sleep duration,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,year,species_numeric,gender_numeric,species_Adelie,species_Chinstrap,species_Gentoo,gender_Female,gender_Male,calorie requirement_normalised,average sleep duration_normalised,bill_length_mm_normalised,bill_depth_mm_normalised,flipper_length_mm_normalised,body_mass_g_normalised,year_normalised
4718.0,12.0,48.6,16.0,230.0,5800.0,2008.0,2,1,0,0,1,0,1,0.3287300297860818,0.7142857142857143,0.6,0.3452380952380953,0.9830508474576272,0.8611111111111112,0.5
5191.0,9.0,47.5,18.02,197.76,4175.46,2008.0,2,0,0,0,1,1,0,0.4568101814243163,0.2857142857142857,0.5599999999999999,0.5857142857142856,0.43661016949152526,0.40985,0.5
4082.0,9.0,51.1,16.3,220.0,6000.0,2008.0,2,1,0,0,1,0,1,0.15651232060655293,0.2857142857142857,0.6909090909090909,0.38095238095238104,0.8135593220338984,0.9166666666666666,0.5
6765.0,9.0,45.2,13.8,215.0,4750.0,2008.0,2,0,0,0,1,1,0,0.8830219333874898,0.2857142857142857,0.47636363636363643,0.08333333333333345,0.7288135593220338,0.5694444444444444,0.5
5735.0,11.0,45.2,16.4,223.0,5950.0,2008.0,2,1,0,0,1,0,1,0.6041158949363661,0.5714285714285714,0.47636363636363643,0.39285714285714274,0.864406779661017,0.9027777777777778,0.5
5855.0,11.0,49.1,14.5,212.0,4625.0,2009.0,2,0,0,0,1,1,0,0.63660980232873,0.5714285714285714,0.6181818181818182,0.1666666666666667,0.6779661016949152,0.5347222222222222,1.0
4372.0,8.0,52.5,15.6,221.0,5450.0,2009.0,2,1,0,0,1,0,1,0.23503926347143245,0.14285714285714285,0.7418181818181818,0.2976190476190476,0.8305084745762712,0.7638888888888888,1.0
4085.0,11.0,47.4,14.6,212.0,4725.0,2009.0,2,0,0,0,1,1,0,0.15732466829136205,0.5714285714285714,0.5563636363636363,0.17857142857142858,0.6779661016949152,0.5625,1.0
4854.0,8.0,50.0,18.02,224.0,5350.0,2009.0,2,1,0,0,1,0,1,0.3655564581640942,0.14285714285714285,0.6509090909090909,0.5857142857142856,0.8813559322033898,0.7361111111111112,1.0
6207.0,9.0,44.9,13.8,212.0,4750.0,2009.0,2,0,0,0,1,1,0,0.7319252640129975,0.2857142857142857,0.46545454545454534,0.08333333333333345,0.6779661016949152,0.5694444444444444,1.0
5825.0,14.0,50.8,17.3,228.0,5600.0,2009.0,2,1,0,0,1,0,1,0.6284863254806391,1.0,0.6799999999999998,0.5000000000000001,0.9491525423728814,0.8055555555555556,1.0
4839.0,8.0,43.4,14.4,197.76476744186047,4600.0,2009.0,2,0,0,0,1,1,0,0.36149471974004876,0.14285714285714285,0.4109090909090908,0.15476190476190485,0.43669097359085546,0.5277777777777778,1.0
5446.0,9.0,51.3,14.2,218.0,5300.0,2009.0,2,1,0,0,1,0,1,0.5258597346330897,0.2857142857142857,0.698181818181818,0.1309523809523809,0.7796610169491526,0.7222222222222222,1.0
6359.0,9.0,47.5,14.0,212.0,4875.0,2009.0,2,0,0,0,1,1,0,0.7730842133766586,0.2857142857142857,0.5599999999999999,0.10714285714285718,0.6779661016949152,0.6041666666666666,1.0
4542.0,13.0,52.1,17.0,230.0,5550.0,2009.0,2,1,0,0,1,0,1,0.28107229894394803,0.8571428571428571,0.7272727272727273,0.4642857142857143,0.9830508474576272,0.7916666666666666,1.0
7110.0,13.0,47.5,15.0,218.0,4950.0,2009.0,2,0,0,0,1,1,0,0.9764419171405362,0.8571428571428571,0.5599999999999999,0.22619047619047622,0.7796610169491526,0.625,1.0
4150.0,7.0,52.2,17.1,228.0,5400.0,2009.0,2,1,0,0,1,0,1,0.17492553479555917,0.0,0.730909090909091,0.4761904761904764,0.9491525423728814,0.75,1.0
5944.0,11.0,45.5,14.5,212.0,4750.0,2009.0,2,0,0,0,1,1,0,0.6607094503113999,0.5714285714285714,0.48727272727272725,0.1666666666666667,0.6779661016949152,0.5694444444444444,1.0
5828.0,13.0,49.5,16.1,224.0,5650.0,2009.0,2,1,0,0,1,0,1,0.6292986731654482,0.8571428571428571,0.6327272727272727,0.3571428571428573,0.8813559322033898,0.8194444444444444,1.0
3698.0,14.0,44.5,14.7,214.0,4850.0,2009.0,2,0,0,0,1,1,0,0.05253181695098836,1.0,0.45090909090909087,0.19047619047619044,0.711864406779661,0.5972222222222222,1.0
4856.0,10.0,50.8,15.7,226.0,5200.0,2009.0,2,1,0,0,1,0,1,0.3660980232873003,0.42857142857142855,0.6799999999999998,0.3095238095238095,0.9152542372881356,0.6944444444444444,1.0
4660.0,10.0,49.4,15.8,216.0,4925.0,2009.0,2,1,0,0,1,0,1,0.31302464121310586,0.42857142857142855,0.629090909090909,0.32142857142857156,0.7457627118644068,0.6180555555555556,1.0
3681.0,10.0,46.9,14.6,222.0,4875.0,2009.0,2,0,0,0,1,1,0,0.0479285134037368,0.42857142857142855,0.5381818181818181,0.17857142857142858,0.847457627118644,0.6041666666666666,1.0
5068.0,8.0,48.4,14.4,203.0,4625.0,2009.0,2,0,0,0,1,1,0,0.42350392634714323,0.14285714285714285,0.5927272727272727,0.15476190476190485,0.5254237288135594,0.5347222222222222,1.0
5698.0,11.0,51.1,16.5,225.0,5250.0,2009.0,2,1,0,0,1,0,1,0.5940969401570538,0.5714285714285714,0.6909090909090909,0.40476190476190477,0.8983050847457628,0.7083333333333334,1.0
5284.0,8.0,48.5,15.0,219.0,4850.0,2009.0,2,0,0,0,1,1,0,0.48199295965339833,0.14285714285714285,0.5963636363636363,0.22619047619047622,0.7966101694915254,0.5972222222222222,1.0
4970.0,7.0,55.9,17.0,228.0,5600.0,2009.0,2,1,0,0,1,0,1,0.396967235310046,0.0,0.8654545454545454,0.4642857142857143,0.9491525423728814,0.8055555555555556,1.0
3526.0,14.0,47.2,15.5,215.0,4975.0,2009.0,2,0,0,0,1,1,0,0.005957216355266721,1.0,0.5490909090909092,0.28571428571428575,0.7288135593220338,0.6319444444444444,1.0
5551.0,7.0,49.1,15.0,228.0,5500.0,2009.0,2,1,0,0,1,0,1,0.5542919036014081,0.0,0.6181818181818182,0.22619047619047622,0.9491525423728814,0.7777777777777778,1.0
4470.0,9.0,47.3,13.8,216.0,4725.0,2009.0,2,1,0,0,1,0,1,0.26157595450852966,0.2857142857142857,0.5527272727272726,0.08333333333333345,0.7457627118644068,0.5625,1.0
6336.0,7.0,46.8,16.1,215.0,5500.0,2009.0,2,1,0,0,1,0,1,0.7668562144597888,0.0,0.5345454545454544,0.3571428571428573,0.7288135593220338,0.7777777777777778,1.0
3570.0,9.0,41.7,14.7,210.0,4700.0,2009.0,2,0,0,0,1,1,0,0.017871649065800164,0.2857142857142857,0.3490909090909091,0.19047619047619044,0.6440677966101694,0.5555555555555556,1.0
4854.0,12.0,53.4,15.8,219.0,5500.0,2009.0,2,1,0,0,1,0,1,0.3655564581640942,0.7142857142857143,0.7745454545454544,0.32142857142857156,0.7966101694915254,0.7777777777777778,1.0
3613.0,14.0,43.3,14.0,208.0,4575.0,2009.0,2,0,0,0,1,1,0,0.029515299214730572,1.0,0.4072727272727271,0.10714285714285718,0.6101694915254238,0.5208333333333334,1.0
3852.0,13.0,48.1,18.02,209.0,5500.0,2009.0,2,1,0,0,1,0,1,0.09423233143785541,0.8571428571428571,0.5818181818181818,0.5857142857142856,0.6271186440677966,0.7777777777777778,1.0
6471.0,12.0,50.5,15.2,216.0,5000.0,2009.0,2,0,0,0,1,1,0,0.8034118602761983,0.7142857142857143,0.6690909090909091,0.24999999999999994,0.7457627118644068,0.6388888888888888,1.0
5384.0,14.0,49.8,15.9,229.0,5950.0,2009.0,2,1,0,0,1,0,1,0.5090712158137016,1.0,0.6436363636363635,0.3333333333333334,0.9661016949152542,0.9027777777777778,1.0
5207.0,10.0,43.5,15.2,213.0,4650.0,2009.0,2,0,0,0,1,1,0,0.4611427024099648,0.42857142857142855,0.4145454545454545,0.24999999999999994,0.6949152542372882,0.5416666666666666,1.0
3705.0,13.0,51.5,16.3,230.0,5500.0,2009.0,2,1,0,0,1,0,1,0.054427294882209584,0.8571428571428571,0.7054545454545454,0.38095238095238104,0.9830508474576272,0.7777777777777778,1.0
3856.0,7.0,46.2,14.1,217.0,4375.0,2009.0,2,0,0,0,1,1,0,0.09531546168426754,0.0,0.5127272727272728,0.11904761904761904,0.7627118644067796,0.4652777777777778,1.0
6077.0,7.0,55.1,16.0,230.0,5850.0,2009.0,2,1,0,0,1,0,1,0.6967235310046033,0.0,0.8363636363636363,0.3452380952380953,0.9830508474576272,0.875,1.0
3594.0,8.0,44.5,15.7,217.0,4875.0,2009.0,2,1,0,0,1,0,1,0.024370430544272948,0.14285714285714285,0.45090909090909087,0.3095238095238095,0.7627118644067796,0.6041666666666666,1.0
5000.0,13.0,48.8,16.2,222.0,6000.0,2009.0,2,1,0,0,1,0,1,0.405090712158137,0.8571428571428571,0.6072727272727271,0.369047619047619,0.847457627118644,0.9166666666666666,1.0
6812.0,11.0,47.2,13.7,214.0,4925.0,2009.0,2,0,0,0,1,1,0,0.8957487137828324,0.5714285714285714,0.5490909090909092,0.07142857142857138,0.711864406779661,0.6180555555555556,1.0
4040.0,13.0,45.49,18.02,197.76,4175.46,2009.0,2,1,0,0,1,0,1,0.14513945301922557,0.8571428571428571,0.4869090909090909,0.5857142857142856,0.43661016949152526,0.40985,1.0
5054.0,9.0,46.8,14.3,215.0,4850.0,2009.0,2,0,0,0,1,1,0,0.4197129704847008,0.2857142857142857,0.5345454545454544,0.142857142857143,0.7288135593220338,0.5972222222222222,1.0
7142.0,7.0,50.4,15.7,222.0,5750.0,2009.0,2,1,0,0,1,0,1,0.9851069591118332,0.0,0.6654545454545453,0.3095238095238095,0.847457627118644,0.8472222222222222,1.0
4655.0,7.0,45.2,14.8,212.0,5200.0,2009.0,2,0,0,0,1,1,0,0.3116707284050907,0.0,0.47636363636363643,0.2023809523809525,0.6779661016949152,0.6944444444444444,1.0
6622.0,10.0,49.9,16.1,213.0,5400.0,2009.0,2,1,0,0,1,0,1,0.8443000270782561,0.42857142857142855,0.6472727272727272,0.3571428571428573,0.6949152542372882,0.75,1.0
4901.0,8.0,46.5,17.9,192.0,3500.0,2007.0,1,0,0,1,0,1,0,0.3782832385594368,0.14285714285714285,0.5236363636363636,0.5714285714285713,0.3389830508474576,0.2222222222222222,0.0
3931.0,7.0,50.0,19.5,196.0,3900.0,2007.0,1,1,0,1,0,0,1,0.11562415380449499,0.0,0.6509090909090909,0.7619047619047619,0.4067796610169492,0.3333333333333333,0.0
4447.0,14.0,51.3,19.2,193.0,3650.0,2007.0,1,1,0,1,0,0,1,0.2553479555916599,1.0,0.698181818181818,0.7261904761904762,0.3559322033898305,0.2638888888888889,0.0
5337.0,9.0,45.49412790697674,18.7,197.76,3525.0,2007.0,1,0,0,1,0,1,0,0.49634443541835904,0.2857142857142857,0.48705919661733604,0.6666666666666666,0.43661016949152526,0.22916666666666666,0.0
4923.0,14.0,52.7,19.8,197.0,3725.0,2007.0,1,1,0,1,0,0,1,0.3842404549147035,1.0,0.7490909090909091,0.7976190476190477,0.423728813559322,0.2847222222222222,0.0
3923.0,7.0,45.2,17.8,198.0,3950.0,2007.0,1,0,0,1,0,1,0,0.11345789331167073,0.0,0.47636363636363643,0.5595238095238096,0.4406779661016949,0.3472222222222222,0.0
4825.0,12.0,46.1,18.2,178.0,3250.0,2007.0,1,0,0,1,0,1,0,0.3577037638776063,0.7142857142857143,0.509090909090909,0.6071428571428571,0.1016949152542373,0.1527777777777778,0.0
6791.0,14.0,51.3,18.2,197.76,4175.463081395348,2007.0,1,1,0,1,0,0,1,0.8900622799891686,1.0,0.698181818181818,0.6071428571428571,0.43661016949152526,0.40985085594315224,0.0
6177.0,8.0,46.0,18.9,195.0,4150.0,2007.0,1,0,0,1,0,1,0,0.7238017871649066,0.14285714285714285,0.5054545454545454,0.6904761904761904,0.3898305084745763,0.4027777777777778,0.0
4649.0,8.0,51.3,19.9,198.0,3700.0,2007.0,1,1,0,1,0,0,1,0.3100460330354725,0.14285714285714285,0.698181818181818,0.8095238095238093,0.4406779661016949,0.2777777777777778,0.0
3941.0,9.0,46.6,17.8,193.0,3800.0,2007.0,1,0,0,1,0,1,0,0.11833197942052531,0.2857142857142857,0.5272727272727272,0.5595238095238096,0.3559322033898305,0.3055555555555556,0.0
5647.0,11.0,51.7,20.3,194.0,3775.0,2007.0,1,1,0,1,0,0,1,0.5802870295152992,0.5714285714285714,0.7127272727272728,0.8571428571428572,0.3728813559322034,0.2986111111111111,0.0
6331.0,11.0,47.0,17.3,185.0,3700.0,2007.0,1,0,0,1,0,1,0,0.7655023016517736,0.5714285714285714,0.5418181818181818,0.5000000000000001,0.22033898305084745,0.2777777777777778,0.0
5708.0,8.0,52.0,18.1,201.0,4050.0,2007.0,1,1,0,1,0,0,1,0.5968047657730842,0.14285714285714285,0.7236363636363636,0.5952380952380955,0.4915254237288136,0.375,0.0
4424.0,11.0,45.9,17.1,190.0,3575.0,2007.0,1,0,0,1,0,1,0,0.24911995667479014,0.5714285714285714,0.5018181818181817,0.4761904761904764,0.3050847457627119,0.24305555555555555,0.0
6301.0,10.0,50.5,19.6,201.0,4050.0,2007.0,1,1,0,1,0,0,1,0.7573788248036827,0.42857142857142855,0.6690909090909091,0.773809523809524,0.4915254237288136,0.375,0.0
4418.0,11.0,50.3,20.0,197.0,3300.0,2007.0,1,1,0,1,0,0,1,0.24749526130517194,0.5714285714285714,0.6618181818181816,0.8214285714285714,0.423728813559322,0.16666666666666666,0.0
3773.0,10.0,58.0,17.8,181.0,3700.0,2007.0,1,0,0,1,0,1,0,0.07284050907121581,0.42857142857142855,0.9418181818181818,0.5595238095238096,0.15254237288135594,0.2777777777777778,0.0
5105.0,11.0,46.4,18.6,190.0,3450.0,2007.0,1,0,0,1,0,1,0,0.4335228811264555,0.5714285714285714,0.5199999999999999,0.654761904761905,0.3050847457627119,0.20833333333333334,0.0
3916.0,10.0,49.2,18.2,195.0,4400.0,2007.0,1,1,0,1,0,0,1,0.1115624153804495,0.42857142857142855,0.6218181818181818,0.6071428571428571,0.3898305084745763,0.4722222222222222,0.0
6488.0,12.0,42.4,17.3,181.0,3600.0,2007.0,1,0,0,1,0,1,0,0.8080151638234497,0.7142857142857143,0.37454545454545446,0.5000000000000001,0.15254237288135594,0.25,0.0
4843.0,9.0,48.5,17.5,197.76476744186047,3400.0,2007.0,1,1,0,1,0,0,1,0.36257784998646087,0.2857142857142857,0.5963636363636363,0.5238095238095238,0.43669097359085546,0.19444444444444445,0.0
5208.0,14.0,43.2,16.6,187.0,2900.0,2007.0,1,0,0,1,0,1,0,0.4614134849715678,1.0,0.4036363636363637,0.41666666666666685,0.2542372881355932,0.05555555555555555,0.0
4342.0,14.0,50.6,19.4,193.0,3800.0,2007.0,1,1,0,1,0,0,1,0.22691578662334147,1.0,0.6727272727272727,0.7499999999999999,0.3559322033898305,0.3055555555555556,0.0
5053.0,9.0,46.7,17.9,195.0,3300.0,2007.0,1,0,0,1,0,1,0,0.41944218792309773,0.2857142857142857,0.530909090909091,0.5714285714285713,0.3898305084745763,0.16666666666666666,0.0
3791.0,9.0,52.0,19.0,197.0,4150.0,2007.0,1,1,0,1,0,0,1,0.0777145951800704,0.2857142857142857,0.7236363636363636,0.7023809523809524,0.423728813559322,0.4027777777777778,0.0
4002.0,13.0,50.5,18.4,200.0,3400.0,2008.0,1,0,0,1,0,1,0,0.1348497156783103,0.8571428571428571,0.6690909090909091,0.6309523809523808,0.4745762711864407,0.19444444444444445,0.5
6149.0,9.0,49.5,19.0,200.0,3800.0,2008.0,1,1,0,1,0,0,1,0.7162198754400216,0.2857142857142857,0.6327272727272727,0.7023809523809524,0.4745762711864407,0.3055555555555556,0.5
6988.0,7.0,46.4,17.8,191.0,3700.0,2008.0,1,0,0,1,0,1,0,0.9434064446249661,0.0,0.5199999999999999,0.5595238095238096,0.3220338983050847,0.2777777777777778,0.5
4015.0,10.0,52.8,20.0,205.0,4550.0,2008.0,1,1,0,1,0,0,1,0.13836988897914973,0.42857142857142855,0.7527272727272726,0.8214285714285714,0.559322033898305,0.5138888888888888,0.5
5249.0,7.0,40.9,16.6,187.0,3200.0,2008.0,1,0,0,1,0,1,0,0.47251556999729216,0.0,0.3199999999999999,0.41666666666666685,0.2542372881355932,0.1388888888888889,0.5
3620.0,8.0,54.2,20.8,201.0,4300.0,2008.0,1,1,0,1,0,0,1,0.0314107771459518,0.14285714285714285,0.8036363636363637,0.9166666666666667,0.4915254237288136,0.4444444444444444,0.5
6922.0,11.0,42.5,16.7,187.0,3350.0,2008.0,1,0,0,1,0,1,0,0.925534795559166,0.5714285714285714,0.3781818181818181,0.4285714285714285,0.2542372881355932,0.18055555555555555,0.5
5454.0,10.0,51.0,18.8,203.0,4100.0,2008.0,1,1,0,1,0,0,1,0.5280259951259139,0.42857142857142855,0.6872727272727273,0.6785714285714287,0.5254237288135594,0.3888888888888889,0.5
4315.0,10.0,49.7,18.6,195.0,3600.0,2008.0,1,1,0,1,0,0,1,0.21960465746005958,0.42857142857142855,0.64,0.654761904761905,0.3898305084745763,0.25,0.5
4746.0,10.0,47.5,16.8,199.0,3900.0,2008.0,1,0,0,1,0,1,0,0.3363119415109667,0.42857142857142855,0.5599999999999999,0.4404761904761906,0.4576271186440678,0.3333333333333333,0.5
5959.0,14.0,47.6,18.3,197.76,3850.0,2008.0,1,0,0,1,0,1,0,0.6647711887354454,1.0,0.5636363636363636,0.6190476190476192,0.43661016949152526,0.3194444444444444,0.5
4980.0,13.0,52.0,20.7,210.0,4800.0,2008.0,1,1,0,1,0,0,1,0.39967506092607635,0.8571428571428571,0.7236363636363636,0.9047619047619047,0.6440677966101694,0.5833333333333334,0.5
3816.0,7.0,46.9,16.6,192.0,2700.0,2008.0,1,0,0,1,0,1,0,0.08448415922014622,0.0,0.5381818181818181,0.41666666666666685,0.3389830508474576,0.0,0.5
4439.0,13.0,53.5,19.9,205.0,4500.0,2008.0,1,1,0,1,0,0,1,0.25318169509883565,0.8571428571428571,0.7781818181818181,0.8095238095238093,0.559322033898305,0.5,0.5
4579.0,9.0,49.0,19.5,210.0,3950.0,2008.0,1,1,0,1,0,0,1,0.2910912537232602,0.2857142857142857,0.6145454545454545,0.7619047619047619,0.6440677966101694,0.3472222222222222,0.5
6533.0,8.0,46.2,17.5,187.0,3650.0,2008.0,1,0,0,1,0,1,0,0.8202003790955863,0.14285714285714285,0.5127272727272728,0.5238095238095238,0.2542372881355932,0.2638888888888889,0.5
6385.0,13.0,50.9,19.1,196.0,3550.0,2008.0,1,1,0,1,0,0,1,0.7801245599783374,0.8571428571428571,0.6836363636363635,0.7142857142857144,0.4067796610169492,0.2361111111111111,0.5
4669.0,13.0,45.5,18.02,196.0,4175.463081395348,2008.0,0,0,1,0,0,1,0,0.3154616842675332,0.8571428571428571,0.48727272727272725,0.5857142857142856,0.4067796610169492,0.40985085594315224,0.5
3574.0,14.0,50.9,17.9,196.0,3675.0,2009.0,1,0,0,1,0,1,0,0.018954779312212292,1.0,0.6836363636363635,0.5714285714285713,0.4067796610169492,0.2708333333333333,1.0
7197.0,14.0,50.8,18.5,201.0,4450.0,2009.0,1,1,0,1,0,0,1,1.0,1.0,0.6799999999999998,0.6428571428571429,0.4915254237288136,0.4861111111111111,1.0
3802.0,9.0,45.49412790697674,17.9,197.76476744186047,3400.0,2009.0,1,0,0,1,0,1,0,0.08069320335770376,0.2857142857142857,0.48705919661733604,0.5714285714285713,0.43669097359085546,0.19444444444444445,1.0
4261.0,14.0,49.0,19.6,212.0,4300.0,2009.0,1,1,0,1,0,0,1,0.2049823991334958,1.0,0.6145454545454545,0.773809523809524,0.6779661016949152,0.4444444444444444,1.0
3922.0,11.0,51.5,18.7,187.0,3250.0,2009.0,1,1,0,1,0,0,1,0.1131871107500677,0.5714285714285714,0.7054545454545454,0.6666666666666666,0.2542372881355932,0.1527777777777778,1.0
3690.0,10.0,49.8,17.3,198.0,3675.0,2009.0,1,0,0,1,0,1,0,0.050365556458164096,0.42857142857142855,0.6436363636363635,0.5000000000000001,0.4406779661016949,0.2708333333333333,1.0
5535.0,13.0,48.1,16.4,199.0,3325.0,2009.0,1,0,0,1,0,1,0,0.5499593826157595,0.8571428571428571,0.5818181818181818,0.39285714285714274,0.4576271186440678,0.1736111111111111,1.0
7008.0,10.0,51.4,19.0,201.0,3950.0,2009.0,1,1,0,1,0,0,1,0.9488220958570268,0.42857142857142855,0.7018181818181817,0.7023809523809524,0.4915254237288136,0.3472222222222222,1.0
5924.0,12.0,45.7,17.3,193.0,3600.0,2009.0,1,0,0,1,0,1,0,0.6552937990793393,0.7142857142857143,0.4945454545454546,0.5000000000000001,0.3559322033898305,0.25,1.0
3528.0,12.0,50.7,19.7,203.0,4050.0,2009.0,1,1,0,1,0,0,1,0.006498781478472786,0.7142857142857143,0.6763636363636364,0.7857142857142856,0.5254237288135594,0.375,1.0
4284.0,7.0,42.5,17.3,187.0,3350.0,2009.0,1,0,0,1,0,1,0,0.21121039805036557,0.0,0.3781818181818181,0.5000000000000001,0.2542372881355932,0.18055555555555555,1.0
6280.0,12.0,52.2,18.8,197.0,3450.0,2009.0,1,1,0,1,0,0,1,0.751692391010019,0.7142857142857143,0.730909090909091,0.6785714285714287,0.423728813559322,0.20833333333333334,1.0
6564.0,9.0,45.2,16.6,191.0,3250.0,2009.0,1,0,0,1,0,1,0,0.8285946385052803,0.2857142857142857,0.47636363636363643,0.41666666666666685,0.3220338983050847,0.1527777777777778,1.0
5405.0,8.0,49.3,19.9,203.0,4050.0,2009.0,1,1,0,1,0,0,1,0.5147576496073653,0.14285714285714285,0.6254545454545453,0.8095238095238093,0.5254237288135594,0.375,1.0
3893.0,7.0,50.2,18.8,202.0,3800.0,2009.0,1,1,0,1,0,0,1,0.10533441646357974,0.0,0.6581818181818182,0.6785714285714287,0.5084745762711864,0.3055555555555556,1.0
7195.0,13.0,45.49412790697674,19.4,194.0,3525.0,2009.0,1,0,0,1,0,1,0,0.999458434876794,0.8571428571428571,0.48705919661733604,0.7499999999999999,0.3728813559322034,0.22916666666666666,1.0
6700.0,7.0,51.9,19.5,206.0,3950.0,2009.0,1,1,0,1,0,0,1,0.8654210668832927,0.0,0.7199999999999999,0.7619047619047619,0.576271186440678,0.3472222222222222,1.0
4037.0,9.0,46.8,16.5,189.0,3650.0,2009.0,1,0,0,1,0,1,0,0.14432710533441645,0.2857142857142857,0.5345454545454544,0.40476190476190477,0.288135593220339,0.2638888888888889,1.0
3796.0,12.0,45.49,17.0,195.0,3650.0,2009.0,1,0,0,1,0,1,0,0.07906850798808557,0.7142857142857143,0.4869090909090909,0.4642857142857143,0.3898305084745763,0.2638888888888889,1.0
4826.0,11.0,55.8,19.8,207.0,4000.0,2009.0,1,1,0,1,0,0,1,0.35797454643920934,0.5714285714285714,0.8618181818181817,0.7976190476190477,0.5932203389830508,0.3611111111111111,1.0
4111.0,9.0,43.5,18.1,202.0,3400.0,2009.0,1,0,0,1,0,1,0,0.1643650148930409,0.2857142857142857,0.4145454545454545,0.5952380952380955,0.5084745762711864,0.19444444444444445,1.0
7049.0,10.0,49.6,18.2,193.0,3775.0,2009.0,1,1,0,1,0,0,1,0.9599241808827511,0.42857142857142855,0.6363636363636364,0.6071428571428571,0.3559322033898305,0.2986111111111111,1.0
4705.0,7.0,50.8,19.0,210.0,4100.0,2009.0,1,1,0,1,0,0,1,0.32520985648524237,0.0,0.6799999999999998,0.7023809523809524,0.6440677966101694,0.3888888888888889,1.0
6098.0,7.0,50.2,18.7,198.0,3775.0,2009.0,1,0,0,1,0,1,0,0.702409964798267,0.0,0.6581818181818182,0.6666666666666666,0.4406779661016949,0.2986111111111111,1.0
